timestamp,open,high,low,close,volume,datetime
1672531200000,30103.05781323041,30151.594711298396,30077.0578123328,30090.199222233627,617.6559048780725,2023-01-01 00:00:00
1672533000000,30090.199222233627,30237.111188752588,30045.685275575106,30065.064354042115,579.9766247395721,2023-01-01 00:30:00
1672534800000,30182.70688203149,30315.70456581194,30182.70688203149,30182.98819347742,1727.8778577836497,2023-01-01 01:00:00
1672536600000,30391.8966211187,30610.095958437592,30391.8966211187,30462.1101466275,764.4660917325596,2023-01-01 01:30:00
1672538400000,30462.1101466275,30499.274067787133,30361.1254472001,30419.03010967261,3148.292594543428,2023-01-01 02:00:00
1672540200000,30419.03010967261,30452.156478321238,30358.221548507245,30376.014011414107,887.8644640572495,2023-01-01 02:30:00
1672542000000,30655.051734316214,30810.127981375455,30655.051734316214,30667.33289725112,1522.9744619715448,2023-01-01 03:00:00
1672543800000,30784.083614398987,30815.489570729507,30784.083614398987,30809.909410110806,942.8774286066841,2023-01-01 03:30:00
1672545600000,30801.961158898375,30801.961158898375,30691.504426429376,30722.61041354187,2695.158435666306,2023-01-01 04:00:00
1672547400000,30806.39673816099,31104.784619441445,30806.39673816099,30823.522021304507,1381.5627605399604,2023-01-01 04:30:00
1672549200000,30797.58581811472,30797.58581811472,30719.7452288831,30737.30961929451,1647.64672952438,2023-01-01 05:00:00
1672551000000,30725.671153993524,30725.671153993524,30560.733633277632,30650.91003037715,2228.980713981719,2023-01-01 05:30:00
1672552800000,30650.91003037715,30717.713031840518,30568.709853925597,30695.767168321945,1234.3231800466301,2023-01-01 06:00:00
1672554600000,30378.834026920045,30378.834026920045,30296.18132630728,30342.851140567982,816.6432691086065,2023-01-01 06:30:00
1672556400000,30194.52516416028,30194.52516416028,30025.610561069254,30028.15902524761,643.6721949072962,2023-01-01 07:00:00
1672558200000,29973.679854269732,29973.679854269732,29912.504414776773,29926.282918709545,1880.8899279180805,2023-01-01 07:30:00
1672560000000,29799.932941536114,29799.932941536114,29742.265517602893,29743.647857179236,823.1981099097798,2023-01-01 08:00:00
1672561800000,29786.217943272397,29829.72261952115,29786.217943272397,29800.193775398373,2328.455564214786,2023-01-01 08:30:00
1672563600000,29713.981278421576,29713.981278421576,29536.28492765537,29637.09593453804,607.4653827437935,2023-01-01 09:00:00
1672565400000,29504.70797472943,29504.70797472943,29312.440770598412,29385.192294375483,2349.6761371370294,2023-01-01 09:30:00
1672567200000,29587.189011786624,29738.70158114306,29587.189011786624,29646.652962693355,2724.440907704028,2023-01-01 10:00:00
1672569000000,29646.652962693355,29682.354694656107,29593.934497316506,29606.22510990704,973.7194105595161,2023-01-01 10:30:00
1672570800000,29606.22510990704,29624.177951127196,29440.93728417147,29618.311032433383,990.4493137625132,2023-01-01 11:00:00
1672572600000,29490.61129114928,29490.61129114928,29282.16713141805,29364.35835665379,504.3728164917464,2023-01-01 11:30:00
1672574400000,29314.092446245264,29314.092446245264,29195.692689703694,29267.901408660604,1597.7688851674723,2023-01-01 12:00:00
1672576200000,29270.06584870718,29295.37637439282,29270.06584870718,29287.529592032126,853.8962490032648,2023-01-01 12:30:00
1672578000000,29102.3644682937,29102.3644682937,29059.473898062184,29084.495554943005,1533.243797452025,2023-01-01 13:00:00
1672579800000,29110.954620954977,29162.897292922757,29110.954620954977,29150.613073846875,3641.9105125441147,2023-01-01 13:30:00
1672581600000,29150.613073846875,29293.601495563413,29043.49842438095,29044.980983781385,1111.9351970499988,2023-01-01 14:00:00
1672583400000,29042.05755722146,29042.05755722146,28886.862435713465,28993.820059293957,961.7390844520373,2023-01-01 14:30:00
1672585200000,28993.820059293957,28996.396983896637,28860.625338206795,28888.569672898335,2399.4426877388573,2023-01-01 15:00:00
1672587000000,29113.257558793895,29268.728865401823,29113.257558793895,29213.798061284368,1139.1928577607432,2023-01-01 15:30:00
1672588800000,29213.798061284368,29235.516238927918,29179.18296093721,29211.414986210384,1632.6237783834447,2023-01-01 16:00:00
1672590600000,29161.554875951755,29161.554875951755,28953.527977589834,29025.268395366988,646.8782424806875,2023-01-01 16:30:00
1672592400000,29098.517203363477,29282.281982175595,29098.517203363477,29169.925171938372,879.2526906601768,2023-01-01 17:00:00
1672594200000,29059.55692766726,29059.55692766726,28811.74057325103,28955.47963648258,1748.9941708327506,2023-01-01 17:30:00
1672596000000,28979.06881145729,29008.902660088035,28979.06881145729,28992.055163837736,838.8484927346187,2023-01-01 18:00:00
1672597800000,28697.803426304294,28697.803426304294,28636.597948059396,28650.692898265206,618.2343763567113,2023-01-01 18:30:00
1672599600000,28571.398148689124,28571.398148689124,28411.396854019582,28421.61932504809,2304.724507747006,2023-01-01 19:00:00
1672601400000,28421.61932504809,28475.11399240351,28369.950029716598,28455.456208417992,1178.977219233992,2023-01-01 19:30:00
1672603200000,28455.456208417992,28650.030362154634,28374.586312119212,28582.744624735507,1404.1933879635167,2023-01-01 20:00:00
1672605000000,28589.63324493041,28614.029805503702,28589.63324493041,28612.36443244854,3810.422221009638,2023-01-01 20:30:00
1672606800000,28612.36443244854,28766.731115698163,28573.681027633032,28592.37207080298,873.7685796898804,2023-01-01 21:00:00
1672608600000,28592.37207080298,28602.085889189933,28478.442535115682,28540.385150581784,1236.6729262027566,2023-01-01 21:30:00
1672610400000,28306.798506807703,28306.798506807703,28270.047479339013,28286.479984456768,808.6780643480349,2023-01-01 22:00:00
1672612200000,28172.34969159246,28172.34969159246,28031.8430273668,28163.68066714441,927.8573430933416,2023-01-01 22:30:00
1672614000000,28163.68066714441,28169.29149699103,27970.67723781664,28085.37946695925,4157.165454285179,2023-01-01 23:00:00
1672615800000,28244.559805169014,28280.20418632954,28244.559805169014,28265.397734311235,2015.8388483489996,2023-01-01 23:30:00
1672617600000,28265.397734311235,28518.761552231248,28244.019003951536,28324.16092420052,860.8489699823131,2023-01-02 00:00:00
1672619400000,28032.691761901442,28032.691761901442,27884.788822181043,28023.947315291713,1876.1238826067156,2023-01-02 00:30:00
1672621200000,28075.39980423879,28137.870520907905,28075.39980423879,28078.89320390547,3665.093404396757,2023-01-02 01:00:00
1672623000000,28015.38574522218,28015.38574522218,27994.08714742186,28013.617560789015,3790.5960797829002,2023-01-02 01:30:00
1672624800000,27916.584662680136,27916.584662680136,27844.435831425068,27899.239521219464,755.384329398591,2023-01-02 02:00:00
1672626600000,27975.686588316246,28034.32316796461,27975.686588316246,28002.5727450515,1473.955972391981,2023-01-02 02:30:00
